extraSmall.LargeTitle:NYTCheltenham-Bold:17 -> (size: 16.000, ld: 3.200, lh: 16.000, lhr: 100%
accessibilityMedium.Callout:NYTFranklin-SemiboldItalic:17 -> (size: 26.000, ld: 5.200, lh: 26.000, lhr: 100%
accessibilityMedium.Callout:NYTImperial-Bold:17 -> (size: 26.000, ld: 5.200, lh: 26.000, lhr: 100%
accessibilityMedium.Callout:NYTImperial-BoldItalic:17 -> (size: 26.000, ld: 5.200, lh: 26.000, lhr: 100%
accessibilityMedium.Callout:NYTImperial-Italic:17 -> (size: 26.000, ld: 5.200, lh: 26.000, lhr: 100%
accessibilityMedium.Callout:NYTImperial-Regular:17 -> (size: 26.000, ld: 5.200, lh: 26.000, lhr: 100%
accessibilityMedium.Callout:NYTImperial-Semibold:17 -> (size: 26.000, ld: 5.200, lh: 26.000, lhr: 100%
accessibilityMedium.Callout:NYTImperial-SemiboldItalic:17 -> (size: 26.000, ld: 5.200, lh: 26.000, lhr: 100%
accessibilityMedium.Callout:NYTKarnak-Black:17 -> (size: 26.000, ld: 0.000, lh: 31.200, lhr: 120%
accessibilityMedium.Callout:NYTKarnak-BlackCursive:17 -> (size: 26.000, ld: 0.000, lh: 31.200, lhr: 120%
accessibilityMedium.Callout:NYTKarnak-Bold:17 -> (size: 26.000, ld: 0.000, lh: 31.200, lhr: 120%
accessibilityMedium.Callout:NYTKarnak-BoldCursive:17 -> (size: 26.000, ld: 0.000, lh: 31.200, lhr: 120%
accessibilityMedium.Callout:NYTKarnak-Light:17 -> (size: 26.000, ld: 0.000, lh: 31.200, lhr: 120%
accessibilityMedium.Callout:NYTKarnak-LightCursive:17 -> (size: 26.000, ld: 0.000, lh: 31.200, lhr: 120%
accessibilityMedium.Callout:NYTKarnak-Medium:17 -> (size: 26.000, ld: 0.000, lh: 31.200, lhr: 120%
accessibilityMedium.Callout:NYTKarnak-MediumCursive:17 -> (size: 26.000, ld: 0.000, lh: 31.200, lhr: 120%
accessibilityMedium.Callout:NYTKarnak-Semibold:17 -> (size: 26.000, ld: 0.000, lh: 31.200, lhr: 120%
accessibilityMedium.Callout:NYTKarnak-SemiboldCursive:17 -> (size: 26.000, ld: 0.000, lh: 31.200, lhr: 120%
accessibilityMedium.Callout:NYTKarnak-Text:17 -> (size: 26.000, ld: 0.000, lh: 31.200, lhr: 120%
accessibilityMedium.Callout:NYTKarnak-Thin:17 -> (size: 26.000, ld: 0.000, lh: 31.200, lhr: 120%
accessibilityMedium.Callout:NYTKarnak-ThinCursive:17 -> (size: 26.000, ld: 0.000, lh: 31.200, lhr: 120%
accessibilityMedium.Callout:NYTKarnak-UltraLight:17 -> (size: 26.000, ld: 0.000, lh: 31.200, lhr: 120%
accessibilityMedium.Callout:NYTKarnak-UltraLightCursive:17 -> (size: 26.000, ld: 0.000, lh: 31.200, lhr: 120%
accessibilityMedium.Callout:NYTKarnakCondensed-Bold:17 -> (size: 26.000, ld: 0.000, lh: 31.200, lhr: 120%
accessibilityMedium.Callout:NYTStock-Bold:17 -> (size: 26.000, ld: 1.950, lh: 26.000, lhr: 100%
accessibilityMedium.Callout:NYTStock-Regular:17 -> (size: 26.000, ld: 1.950, lh: 26.000, lhr: 100%
accessibilityMedium.Subhead:NYTCheltenham-Bold:17 -> (size: 26.000, ld: 5.200, lh: 26.000, lhr: 100%
accessibilityMedium.Subhead:NYTCheltenham-BoldItalic:17 -> (size: 26.000, ld: 5.200, lh: 26.000, lhr: 100%
accessibilityMedium.Subhead:NYTCheltenham-Book:17 -> (size: 26.000, ld: 5.200, lh: 26.000, lhr: 100%
accessibilityMedium.Subhead:NYTCheltenham-BookItalic:17 -> (size: 26.000, ld: 5.200, lh: 26.000, lhr: 100%
accessibilityMedium.Subhead:NYTCheltenham-ExtraBold:17 -> (size: 26.000, ld: 5.200, lh: 26.000, lhr: 100%
accessibilityMedium.Subhead:NYTCheltenham-ExtraBoldItal:17 -> (size: 26.000, ld: 5.200, lh: 26.000, lhr: 100%
accessibilityMedium.Subhead:NYTCheltenham-ExtraLight:17 -> (size: 26.000, ld: 5.200, lh: 26.000, lhr: 100%
accessibilityMedium.Subhead:NYTCheltenham-ExtraLightItal:17 -> (size: 26.000, ld: 5.200, lh: 26.000, lhr: 100%
accessibilityMedium.Subhead:NYTCheltenham-Light:17 -> (size: 26.000, ld: 5.200, lh: 26.000, lhr: 100%
accessibilityMedium.Subhead:NYTCheltenham-LightItalic:17 -> (size: 26.000, ld: 5.200, lh: 26.000, lhr: 100%
accessibilityMedium.Subhead:NYTCheltenham-LightSC:17 -> (size: 26.000, ld: 5.200, lh: 26.000, lhr: 100%
accessibilityMedium.Subhead:NYTCheltenham-Medium:17 -> (size: 26.000, ld: 5.200, lh: 26.000, lhr: 100%
accessibilityMedium.Subhead:NYTCheltenham-MediumItalic:17 -> (size: 26.000, ld: 5.200, lh: 26.000, lhr: 100%
accessibilityMedium.Subhead:NYTCheltenhamCond-Bold:17 -> (size: 26.000, ld: 5.200, lh: 26.000, lhr: 100%
accessibilityMedium.Subhead:NYTCheltenhamCond-BoldXC:17 -> (size: 26.000, ld: 5.200, lh: 26.000, lhr: 100%
accessibilityMedium.Subhead:NYTCheltenhamCond-Medium:17 -> (size: 26.000, ld: 5.200, lh: 26.000, lhr: 100%
accessibilityMedium.Subhead:NYTCheltenhamSH-Bold:17 -> (size: 26.000, ld: 5.200, lh: 26.000, lhr: 100%
accessibilityMedium.Subhead:NYTCheltenhamSH-BoldItalic:17 -> (size: 26.000, ld: 5.200, lh: 26.000, lhr: 100%
accessibilityMedium.Subhead:NYTCheltenhamSH-Italic:17 -> (size: 26.000, ld: 5.200, lh: 26.000, lhr: 100%
accessibilityMedium.Subhead:NYTCheltenhamSH-Regular:17 -> (size: 26.000, ld: 5.200, lh: 26.000, lhr: 100%
accessibilityMedium.Subhead:NYTCheltenhamWide-Italic:17 -> (size: 26.000, ld: 5.200, lh: 26.000, lhr: 100%
accessibilityMedium.Subhead:NYTCheltenhamWide-Regular:17 -> (size: 26.000, ld: 5.200, lh: 26.000, lhr: 100%
accessibilityMedium.Subhead:NYTDDingbats-Pi:17 -> (size: 26.000, ld: 0.234, lh: 26.000, lhr: 100%
accessibilityMedium.Subhead:NYTFranklin-Bold:17 -> (size: 26.000, ld: 5.200, lh: 26.000, lhr: 100%
accessibilityMedium.Subhead:NYTFranklin-BoldItalic:17 -> (size: 26.000, ld: 5.200, lh: 26.000, lhr: 100%
accessibilityMedium.Subhead:NYTFranklin-ExtraBold:17 -> (size: 26.000, ld: 5.200, lh: 26.000, lhr: 100%
accessibilityMedium.Subhead:NYTFranklin-ExtraBoldItalic:17 -> (size: 26.000, ld: 5.200, lh: 26.000, lhr: 100%
accessibilityMedium.Subhead:NYTFranklin-Light:17 -> (size: 26.000, ld: 5.200, lh: 26.000, lhr: 100%
accessibilityMedium.Subhead:NYTFranklin-LightItalic:17 -> (size: 26.000, ld: 5.200, lh: 26.000, lhr: 100%
accessibilityMedium.Subhead:NYTFranklin-Medium:17 -> (size: 26.000, ld: 5.200, lh: 26.000, lhr: 100%
accessibilityMedium.Subhead:NYTFranklin-MediumItalic:17 -> (size: 26.000, ld: 5.200, lh: 26.000, lhr: 100%
accessibilityMedium.Subhead:NYTFranklin-Semibold:17 -> (size: 26.000, ld: 5.200, lh: 26.000, lhr: 100%
accessibilityMedium.Subhead:NYTFranklin-SemiboldItalic:17 -> (size: 26.000, ld: 5.200, lh: 26.000, lhr: 100%
accessibilityMedium.Subhead:NYTImperial-Bold:17 -> (size: 26.000, ld: 5.200, lh: 26.000, lhr: 100%
accessibilityMedium.Subhead:NYTImperial-BoldItalic:17 -> (size: 26.000, ld: 5.200, lh: 26.000, lhr: 100%
accessibilityMedium.Subhead:NYTImperial-Italic:17 -> (size: 26.000, ld: 5.200, lh: 26.000, lhr: 100%
accessibilityMedium.Subhead:NYTImperial-Regular:17 -> (size: 26.000, ld: 5.200, lh: 26.000, lhr: 100%
accessibilityMedium.Subhead:NYTImperial-Semibold:17 -> (size: 26.000, ld: 5.200, lh: 26.000, lhr: 100%
accessibilityMedium.Subhead:NYTImperial-SemiboldItalic:17 -> (size: 26.000, ld: 5.200, lh: 26.000, lhr: 100%
accessibilityMedium.Subhead:NYTKarnak-Black:17 -> (size: 26.000, ld: 0.000, lh: 31.200, lhr: 120%
accessibilityMedium.Subhead:NYTKarnak-BlackCursive:17 -> (size: 26.000, ld: 0.000, lh: 31.200, lhr: 120%
accessibilityMedium.Subhead:NYTKarnak-Bold:17 -> (size: 26.000, ld: 0.000, lh: 31.200, lhr: 120%
accessibilityMedium.Subhead:NYTKarnak-BoldCursive:17 -> (size: 26.000, ld: 0.000, lh: 31.200, lhr: 120%
accessibilityMedium.Subhead:NYTKarnak-Light:17 -> (size: 26.000, ld: 0.000, lh: 31.200, lhr: 120%
accessibilityMedium.Subhead:NYTKarnak-LightCursive:17 -> (size: 26.000, ld: 0.000, lh: 31.200, lhr: 120%
accessibilityMedium.Subhead:NYTKarnak-Medium:17 -> (size: 26.000, ld: 0.000, lh: 31.200, lhr: 120%
accessibilityMedium.Subhead:NYTKarnak-MediumCursive:17 -> (size: 26.000, ld: 0.000, lh: 31.200, lhr: 120%
accessibilityMedium.Subhead:NYTKarnak-Semibold:17 -> (size: 26.000, ld: 0.000, lh: 31.200, lhr: 120%
accessibilityMedium.Subhead:NYTKarnak-SemiboldCursive:17 -> (size: 26.000, ld: 0.000, lh: 31.200, lhr: 120%
accessibilityMedium.Subhead:NYTKarnak-Text:17 -> (size: 26.000, ld: 0.000, lh: 31.200, lhr: 120%
accessibilityMedium.Subhead:NYTKarnak-Thin:17 -> (size: 26.000, ld: 0.000, lh: 31.200, lhr: 120%
accessibilityMedium.Subhead:NYTKarnak-ThinCursive:17 -> (size: 26.000, ld: 0.000, lh: 31.200, lhr: 120%
accessibilityMedium.Subhead:NYTKarnak-UltraLight:17 -> (size: 26.000, ld: 0.000, lh: 31.200, lhr: 120%
accessibilityMedium.Subhead:NYTKarnak-UltraLightCursive:17 -> (size: 26.000, ld: 0.000, lh: 31.200, lhr: 120%
accessibilityMedium.Subhead:NYTKarnakCondensed-Bold:17 -> (size: 26.000, ld: 0.000, lh: 31.200, lhr: 120%
accessibilityMedium.Subhead:NYTStock-Bold:17 -> (size: 26.000, ld: 1.950, lh: 26.000, lhr: 100%
accessibilityMedium.Subhead:NYTStock-Regular:17 -> (size: 26.000, ld: 1.950, lh: 26.000, lhr: 100%
accessibilityMedium.Footnote:NYTCheltenham-Bold:17 -> (size: 27.000, ld: 5.400, lh: 27.000, lhr: 100%
accessibilityMedium.Footnote:NYTCheltenham-BoldItalic:17 -> (size: 27.000, ld: 5.400, lh: 27.000, lhr: 100%
accessibilityMedium.Footnote:NYTCheltenham-Book:17 -> (size: 27.000, ld: 5.400, lh: 27.000, lhr: 100%
accessibilityMedium.Footnote:NYTCheltenham-BookItalic:17 -> (size: 27.000, ld: 5.400, lh: 27.000, lhr: 100%
accessibilityMedium.Footnote:NYTCheltenham-ExtraBold:17 -> (size: 27.000, ld: 5.400, lh: 27.000, lhr: 100%
accessibilityMedium.Footnote:NYTCheltenham-ExtraBoldItal:17 -> (size: 27.000, ld: 5.400, lh: 27.000, lhr: 100%
accessibilityMedium.Footnote:NYTCheltenham-ExtraLight:17 -> (size: 27.000, ld: 5.400, lh: 27.000, lhr: 100%
accessibilityMedium.Footnote:NYTCheltenham-ExtraLightItal:17 -> (size: 27.000, ld: 5.400, lh: 27.000, lhr: 100%
accessibilityMedium.Footnote:NYTCheltenham-Light:17 -> (size: 27.000, ld: 5.400, lh: 27.000, lhr: 100%
accessibilityMedium.Footnote:NYTCheltenham-LightItalic:17 -> (size: 27.000, ld: 5.400, lh: 27.000, lhr: 100%
accessibilityMedium.Footnote:NYTCheltenham-LightSC:17 -> (size: 27.000, ld: 5.400, lh: 27.000, lhr: 100%
accessibilityMedium.Footnote:NYTCheltenham-Medium:17 -> (size: 27.000, ld: 5.400, lh: 27.000, lhr: 100%
accessibilityMedium.Footnote:NYTCheltenham-MediumItalic:17 -> (size: 27.000, ld: 5.400, lh: 27.000, lhr: 100%
accessibilityMedium.Footnote:NYTCheltenhamCond-Bold:17 -> (size: 27.000, ld: 5.400, lh: 27.000, lhr: 100%
accessibilityMedium.Footnote:NYTCheltenhamCond-BoldXC:17 -> (size: 27.000, ld: 5.400, lh: 27.000, lhr: 100%
accessibilityMedium.Footnote:NYTCheltenhamCond-Medium:17 -> (size: 27.000, ld: 5.400, lh: 27.000, lhr: 100%
accessibilityMedium.Footnote:NYTCheltenhamSH-Bold:17 -> (size: 27.000, ld: 5.400, lh: 27.000, lhr: 100%
accessibilityMedium.Footnote:NYTCheltenhamSH-BoldItalic:17 -> (size: 27.000, ld: 5.400, lh: 27.000, lhr: 100%
accessibilityMedium.Footnote:NYTCheltenhamSH-Italic:17 -> (size: 27.000, ld: 5.400, lh: 27.000, lhr: 100%
accessibilityMedium.Footnote:NYTCheltenhamSH-Regular:17 -> (size: 27.000, ld: 5.400, lh: 27.000, lhr: 100%
accessibilityMedium.Footnote:NYTCheltenhamWide-Italic:17 -> (size: 27.000, ld: 5.400, lh: 27.000, lhr: 100%
accessibilityMedium.Footnote:NYTCheltenhamWide-Regular:17 -> (size: 27.000, ld: 5.400, lh: 27.000, lhr: 100%
accessibilityMedium.Footnote:NYTDDingbats-Pi:17 -> (size: 27.000, ld: 0.243, lh: 27.000, lhr: 100%
accessibilityMedium.Footnote:NYTFranklin-Bold:17 -> (size: 27.000, ld: 5.400, lh: 27.000, lhr: 100%
accessibilityMedium.Footnote:NYTFranklin-BoldItalic:17 -> (size: 27.000, ld: 5.400, lh: 27.000, lhr: 100%
accessibilityMedium.Footnote:NYTFranklin-ExtraBold:17 -> (size: 27.000, ld: 5.400, lh: 27.000, lhr: 100%
accessibilityMedium.Footnote:NYTFranklin-ExtraBoldItalic:17 -> (size: 27.000, ld: 5.400, lh: 27.000, lhr: 100%
accessibilityMedium.Footnote:NYTFranklin-Light:17 -> (size: 27.000, ld: 5.400, lh: 27.000, lhr: 100%
accessibilityMedium.Footnote:NYTFranklin-LightItalic:17 -> (size: 27.000, ld: 5.400, lh: 27.000, lhr: 100%
accessibilityMedium.Footnote:NYTFranklin-Medium:17 -> (size: 27.000, ld: 5.400, lh: 27.000, lhr: 100%
accessibilityMedium.Footnote:NYTFranklin-MediumItalic:17 -> (size: 27.000, ld: 5.400, lh: 27.000, lhr: 100%
accessibilityMedium.Footnote:NYTFranklin-Semibold:17 -> (size: 27.000, ld: 5.400, lh: 27.000, lhr: 100%
accessibilityMedium.Footnote:NYTFranklin-SemiboldItalic:17 -> (size: 27.000, ld: 5.400, lh: 27.000, lhr: 100%
accessibilityMedium.Footnote:NYTImperial-Bold:17 -> (size: 27.000, ld: 5.400, lh: 27.000, lhr: 100%
accessibilityMedium.Footnote:NYTImperial-BoldItalic:17 -> (size: 27.000, ld: 5.400, lh: 27.000, lhr: 100%
accessibilityMedium.Footnote:NYTImperial-Italic:17 -> (size: 27.000, ld: 5.400, lh: 27.000, lhr: 100%
accessibilityMedium.Footnote:NYTImperial-Regular:17 -> (size: 27.000, ld: 5.400, lh: 27.000, lhr: 100%
accessibilityMedium.Footnote:NYTImperial-Semibold:17 -> (size: 27.000, ld: 5.400, lh: 27.000, lhr: 100%
accessibilityMedium.Footnote:NYTImperial-SemiboldItalic:17 -> (size: 27.000, ld: 5.400, lh: 27.000, lhr: 100%
accessibilityMedium.Footnote:NYTKarnak-Black:17 -> (size: 27.000, ld: 0.000, lh: 32.400, lhr: 120%
accessibilityMedium.Footnote:NYTKarnak-BlackCursive:17 -> (size: 27.000, ld: 0.000, lh: 32.400, lhr: 120%
accessibilityMedium.Footnote:NYTKarnak-Bold:17 -> (size: 27.000, ld: 0.000, lh: 32.400, lhr: 120%
accessibilityMedium.Footnote:NYTKarnak-BoldCursive:17 -> (size: 27.000, ld: 0.000, lh: 32.400, lhr: 120%
accessibilityMedium.Footnote:NYTKarnak-Light:17 -> (size: 27.000, ld: 0.000, lh: 32.400, lhr: 120%
accessibilityMedium.Footnote:NYTKarnak-LightCursive:17 -> (size: 27.000, ld: 0.000, lh: 32.400, lhr: 120%
accessibilityMedium.Footnote:NYTKarnak-Medium:17 -> (size: 27.000, ld: 0.000, lh: 32.400, lhr: 120%
accessibilityMedium.Footnote:NYTKarnak-MediumCursive:17 -> (size: 27.000, ld: 0.000, lh: 32.400, lhr: 120%
accessibilityMedium.Footnote:NYTKarnak-Semibold:17 -> (size: 27.000, ld: 0.000, lh: 32.400, lhr: 120%
accessibilityMedium.Footnote:NYTKarnak-SemiboldCursive:17 -> (size: 27.000, ld: 0.000, lh: 32.400, lhr: 120%
accessibilityMedium.Footnote:NYTKarnak-Text:17 -> (size: 27.000, ld: 0.000, lh: 32.400, lhr: 120%
accessibilityMedium.Footnote:NYTKarnak-Thin:17 -> (size: 27.000, ld: 0.000, lh: 32.400, lhr: 120%
accessibilityMedium.Footnote:NYTKarnak-ThinCursive:17 -> (size: 27.000, ld: 0.000, lh: 32.400, lhr: 120%
accessibilityMedium.Footnote:NYTKarnak-UltraLight:17 -> (size: 27.000, ld: 0.000, lh: 32.400, lhr: 120%
accessibilityMedium.Footnote:NYTKarnak-UltraLightCursive:17 -> (size: 27.000, ld: 0.000, lh: 32.400, lhr: 120%
accessibilityMedium.Footnote:NYTKarnakCondensed-Bold:17 -> (size: 27.000, ld: 0.000, lh: 32.400, lhr: 120%
accessibilityMedium.Footnote:NYTStock-Bold:17 -> (size: 27.000, ld: 2.025, lh: 27.000, lhr: 100%
accessibilityMedium.Footnote:NYTStock-Regular:17 -> (size: 27.000, ld: 2.025, lh: 27.000, lhr: 100%
accessibilityMedium.Caption1:NYTCheltenham-Bold:17 -> (size: 29.000, ld: 5.800, lh: 29.000, lhr: 100%
accessibilityMedium.Caption1:NYTCheltenham-BoldItalic:17 -> (size: 29.000, ld: 5.800, lh: 29.000, lhr: 100%
accessibilityMedium.Caption1:NYTCheltenham-Book:17 -> (size: 29.000, ld: 5.800, lh: 29.000, lhr: 100%
accessibilityMedium.Caption1:NYTCheltenham-BookItalic:17 -> (size: 29.000, ld: 5.800, lh: 29.000, lhr: 100%
accessibilityMedium.Caption1:NYTCheltenham-ExtraBold:17 -> (size: 29.000, ld: 5.800, lh: 29.000, lhr: 100%
accessibilityMedium.Caption1:NYTCheltenham-ExtraBoldItal:17 -> (size: 29.000, ld: 5.800, lh: 29.000, lhr: 100%
accessibilityMedium.Caption1:NYTCheltenham-ExtraLight:17 -> (size: 29.000, ld: 5.800, lh: 29.000, lhr: 100%
accessibilityMedium.Caption1:NYTCheltenham-ExtraLightItal:17 -> (size: 29.000, ld: 5.800, lh: 29.000, lhr: 100%
accessibilityMedium.Caption1:NYTCheltenham-Light:17 -> (size: 29.000, ld: 5.800, lh: 29.000, lhr: 100%
accessibilityMedium.Caption1:NYTCheltenham-LightItalic:17 -> (size: 29.000, ld: 5.800, lh: 29.000, lhr: 100%
accessibilityMedium.Caption1:NYTCheltenham-LightSC:17 -> (size: 29.000, ld: 5.800, lh: 29.000, lhr: 100%
accessibilityMedium.Caption1:NYTCheltenham-Medium:17 -> (size: 29.000, ld: 5.800, lh: 29.000, lhr: 100%
accessibilityMedium.Caption1:NYTCheltenham-MediumItalic:17 -> (size: 29.000, ld: 5.800, lh: 29.000, lhr: 100%
accessibilityMedium.Caption1:NYTCheltenhamCond-Bold:17 -> (size: 29.000, ld: 5.800, lh: 29.000, lhr: 100%
accessibilityMedium.Caption1:NYTCheltenhamCond-BoldXC:17 -> (size: 29.000, ld: 5.800, lh: 29.000, lhr: 100%
accessibilityMedium.Caption1:NYTCheltenhamCond-Medium:17 -> (size: 29.000, ld: 5.800, lh: 29.000, lhr: 100%
accessibilityMedium.Caption1:NYTCheltenhamSH-Bold:17 -> (size: 29.000, ld: 5.800, lh: 29.000, lhr: 100%
accessibilityMedium.Caption1:NYTCheltenhamSH-BoldItalic:17 -> (size: 29.000, ld: 5.800, lh: 29.000, lhr: 100%
accessibilityMedium.Caption1:NYTCheltenhamSH-Italic:17 -> (size: 29.000, ld: 5.800, lh: 29.000, lhr: 100%
accessibilityMedium.Caption1:NYTCheltenhamSH-Regular:17 -> (size: 29.000, ld: 5.800, lh: 29.000, lhr: 100%
accessibilityMedium.Caption1:NYTCheltenhamWide-Italic:17 -> (size: 29.000, ld: 5.800, lh: 29.000, lhr: 100%
accessibilityMedium.Caption1:NYTCheltenhamWide-Regular:17 -> (size: 29.000, ld: 5.800, lh: 29.000, lhr: 100%
accessibilityMedium.Caption1:NYTDDingbats-Pi:17 -> (size: 29.000, ld: 0.261, lh: 29.000, lhr: 100%
accessibilityMedium.Caption1:NYTFranklin-Bold:17 -> (size: 29.000, ld: 5.800, lh: 29.000, lhr: 100%
accessibilityMedium.Caption1:NYTFranklin-BoldItalic:17 -> (size: 29.000, ld: 5.800, lh: 29.000, lhr: 100%
accessibilityMedium.Caption1:NYTFranklin-ExtraBold:17 -> (size: 29.000, ld: 5.800, lh: 29.000, lhr: 100%
accessibilityMedium.Caption1:NYTFranklin-ExtraBoldItalic:17 -> (size: 29.000, ld: 5.800, lh: 29.000, lhr: 100%
accessibilityMedium.Caption1:NYTFranklin-Light:17 -> (size: 29.000, ld: 5.800, lh: 29.000, lhr: 100%
accessibilityMedium.Caption1:NYTFranklin-LightItalic:17 -> (size: 29.000, ld: 5.800, lh: 29.000, lhr: 100%
accessibilityMedium.Caption1:NYTFranklin-Medium:17 -> (size: 29.000, ld: 5.800, lh: 29.000, lhr: 100%
accessibilityMedium.Caption1:NYTFranklin-MediumItalic:17 -> (size: 29.000, ld: 5.800, lh: 29.000, lhr: 100%
accessibilityMedium.Caption1:NYTFranklin-Semibold:17 -> (size: 29.000, ld: 5.800, lh: 29.000, lhr: 100%
accessibilityMedium.Caption1:NYTFranklin-SemiboldItalic:17 -> (size: 29.000, ld: 5.800, lh: 29.000, lhr: 100%
accessibilityMedium.Caption1:NYTImperial-Bold:17 -> (size: 29.000, ld: 5.800, lh: 29.000, lhr: 100%
accessibilityMedium.Caption1:NYTImperial-BoldItalic:17 -> (size: 29.000, ld: 5.800, lh: 29.000, lhr: 100%
accessibilityMedium.Caption1:NYTImperial-Italic:17 -> (size: 29.000, ld: 5.800, lh: 29.000, lhr: 100%
accessibilityMedium.Caption1:NYTImperial-Regular:17 -> (size: 29.000, ld: 5.800, lh: 29.000, lhr: 100%
accessibilityMedium.Caption1:NYTImperial-Semibold:17 -> (size: 29.000, ld: 5.800, lh: 29.000, lhr: 100%
accessibilityMedium.Caption1:NYTImperial-SemiboldItalic:17 -> (size: 29.000, ld: 5.800, lh: 29.000, lhr: 100%
accessibilityMedium.Caption1:NYTKarnak-Black:17 -> (size: 29.000, ld: 0.000, lh: 34.800, lhr: 120%
accessibilityMedium.Caption1:NYTKarnak-BlackCursive:17 -> (size: 29.000, ld: 0.000, lh: 34.800, lhr: 120%
accessibilityMedium.Caption1:NYTKarnak-Bold:17 -> (size: 29.000, ld: 0.000, lh: 34.800, lhr: 120%
accessibilityMedium.Caption1:NYTKarnak-BoldCursive:17 -> (size: 29.000, ld: 0.000, lh: 34.800, lhr: 120%
accessibilityMedium.Caption1:NYTKarnak-Light:17 -> (size: 29.000, ld: 0.000, lh: 34.800, lhr: 120%
accessibilityMedium.Caption1:NYTKarnak-LightCursive:17 -> (size: 29.000, ld: 0.000, lh: 34.800, lhr: 120%
accessibilityMedium.Caption1:NYTKarnak-Medium:17 -> (size: 29.000, ld: 0.000, lh: 34.800, lhr: 120%
accessibilityMedium.Caption1:NYTKarnak-MediumCursive:17 -> (size: 29.000, ld: 0.000, lh: 34.800, lhr: 120%
accessibilityMedium.Caption1:NYTKarnak-Semibold:17 -> (size: 29.000, ld: 0.000, lh: 34.800, lhr: 120%
accessibilityMedium.Caption1:NYTKarnak-SemiboldCursive:17 -> (size: 29.000, ld: 0.000, lh: 34.800, lhr: 120%
accessibilityMedium.Caption1:NYTKarnak-Text:17 -> (size: 29.000, ld: 0.000, lh: 34.800, lhr: 120%
accessibilityMedium.Caption1:NYTKarnak-Thin:17 -> (size: 29.000, ld: 0.000, lh: 34.800, lhr: 120%
accessibilityMedium.Caption1:NYTKarnak-ThinCursive:17 -> (size: 29.000, ld: 0.000, lh: 34.800, lhr: 120%
accessibilityMedium.Caption1:NYTKarnak-UltraLight:17 -> (size: 29.000, ld: 0.000, lh: 34.800, lhr: 120%
accessibilityMedium.Caption1:NYTKarnak-UltraLightCursive:17 -> (size: 29.000, ld: 0.000, lh: 34.800, lhr: 120%
accessibilityMedium.Caption1:NYTKarnakCondensed-Bold:17 -> (size: 29.000, ld: 0.000, lh: 34.800, lhr: 120%
accessibilityMedium.Caption1:NYTStock-Bold:17 -> (size: 29.000, ld: 2.175, lh: 29.000, lhr: 100%
accessibilityMedium.Caption1:NYTStock-Regular:17 -> (size: 29.000, ld: 2.175, lh: 29.000, lhr: 100%
accessibilityMedium.Caption2:NYTCheltenham-Bold:17 -> (size: 33.000, ld: 6.600, lh: 33.000, lhr: 100%
accessibilityMedium.Caption2:NYTCheltenham-BoldItalic:17 -> (size: 33.000, ld: 6.600, lh: 33.000, lhr: 100%
accessibilityMedium.Caption2:NYTCheltenham-Book:17 -> (size: 33.000, ld: 6.600, lh: 33.000, lhr: 100%
accessibilityMedium.Caption2:NYTCheltenham-BookItalic:17 -> (size: 33.000, ld: 6.600, lh: 33.000, lhr: 100%
accessibilityMedium.Caption2:NYTCheltenham-ExtraBold:17 -> (size: 33.000, ld: 6.600, lh: 33.000, lhr: 100%
accessibilityMedium.Caption2:NYTCheltenham-ExtraBoldItal:17 -> (size: 33.000, ld: 6.600, lh: 33.000, lhr: 100%
accessibilityMedium.Caption2:NYTCheltenham-ExtraLight:17 -> (size: 33.000, ld: 6.600, lh: 33.000, lhr: 100%
accessibilityMedium.Caption2:NYTCheltenham-ExtraLightItal:17 -> (size: 33.000, ld: 6.600, lh: 33.000, lhr: 100%
accessibilityMedium.Caption2:NYTCheltenham-Light:17 -> (size: 33.000, ld: 6.600, lh: 33.000, lhr: 100%
accessibilityMedium.Caption2:NYTCheltenham-LightItalic:17 -> (size: 33.000, ld: 6.600, lh: 33.000, lhr: 100%
accessibilityMedium.Caption2:NYTCheltenham-LightSC:17 -> (size: 33.000, ld: 6.600, lh: 33.000, lhr: 100%
accessibilityMedium.Caption2:NYTCheltenham-Medium:17 -> (size: 33.000, ld: 6.600, lh: 33.000, lhr: 100%
accessibilityMedium.Caption2:NYTCheltenham-MediumItalic:17 -> (size: 33.000, ld: 6.600, lh: 33.000, lhr: 100%
accessibilityMedium.Caption2:NYTCheltenhamCond-Bold:17 -> (size: 33.000, ld: 6.600, lh: 33.000, lhr: 100%
accessibilityMedium.Caption2:NYTCheltenhamCond-BoldXC:17 -> (size: 33.000, ld: 6.600, lh: 33.000, lhr: 100%
accessibilityMedium.Caption2:NYTCheltenhamCond-Medium:17 -> (size: 33.000, ld: 6.600, lh: 33.000, lhr: 100%
accessibilityMedium.Caption2:NYTCheltenhamSH-Bold:17 -> (size: 33.000, ld: 6.600, lh: 33.000, lhr: 100%
accessibilityMedium.Caption2:NYTCheltenhamSH-BoldItalic:17 -> (size: 33.000, ld: 6.600, lh: 33.000, lhr: 100%
